NU_INSCRICAO,NU_NOTA_MT
53d44c22cf452cc8853c229cf25fa07a2abf1f28,415.10767905958784
13eccb901c037133fe76ecbbed58904572ff2775,484.6519317644164
abc18711518dabe7e3a5b7baa7de479630772981,542.0101653722287
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,471.52090650662626
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,430.18807015706074
cfacab7dac22d85fa964377ea32b4be78a3b648e,472.1431260337829
dafda14a14ae17b06457a9c751ca709641fa2a43,492.8931669732133
e254342fabb9a77fb9d3e975a61a3e30928adfda,548.4702791805653
2983370b79c09bf78418e4335e0884bb926a5fb0,457.6288373723393
0807d301b8c5484c9bace1f909f1e76b8656c91e,523.543801144246
4816f04ccbaa1e4b65de8f216a428e1a35cec252,395.82186200772446
00ad5d5600298c70d3a4511ef2e84a483bb22c86,409.1890063916689
7b807ff1f62f5e196af28f0b495c359dccba903e,452.44245169057643
3827e819a620d8f9a085c22cea412b1865aed0c7,456.83031660171065
8f8c6bc5499c24cda37005caa310b7207d7801ed,585.7525431660777
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,409.8632041306413
da2d48a8443b76c28d3073a76005e912d2e152b4,560.7827994782202
3e5fa0fda2258366ec6de455735875bd7a86e30a,424.5647207394486
9d8fbcca019a71a67c870dce2de462a019da9c69,538.679263004689
3dfe82e880147acb09c7170075a65b923c53b6d0,485.9151408586956
c6b1200a3cda2550da02561106d01d043db73a44,414.73837175647077
17a85e2166e19b1993126fbff01206beae738a06,646.3070110883691
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,467.60341648018834
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,478.43727207149794
0ebc697a57f14982a84f3eec580484644f6c000a,506.1513408404353
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,432.16474489941885
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,436.33902199978934
446ced3e5fde8d61781304cb4e9e9fe131628a50,573.6301332242524
8e02a8d2104547a599667b38312691bd19b3bb05,480.18986108245906
e490a4b077b1d2750db453b48f6ad43a55cbedcb,583.4128507081404
e4c9df4005db1531039b317e86eaaeac4b06c4fe,564.6305336852823
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,411.33744436444215
281fdf12804aeed37efddf06d2f156149fa25757,491.2190037115363
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,555.7979024205879
87fdb4510def669e4fa6434518d67d253058d250,455.71025780689183
e1e7281374350c1d8823d83d22a4f29aafada269,522.0756201576271
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,476.4269551282962
6769b690480fee480998f11ab1791b1ac6ea398f,549.2263449665445
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,603.8079529987898
ba2f1709027e9bf363be7f6de512132f7d4af757,494.1309584586181
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,422.9618068465288
6e91321e228d6d4dd87f9730a6551d72b33931ee,411.5509929950777
1e48758bf7f8af48969afa1e56ffee66f92f41d2,470.2879780625759
78ce05c90219380972197a06065cfb5a684f8b86,506.88243871641396
d1937748cc2c90942de393c34c2255137c803eb2,513.508342558547
c133dc2945c16fb60ae37db0bc7743959f3da3d8,385.2816937015191
83fa6da48f33782c6dcc3ff3a64a94022221df13,391.61688511992185
d26a47079931199956f0b05bd3dcae4a0273459d,420.8121558808242
d302df44c6e15373315852331ebd3b6dbbb4f2cc,592.7752641132128
7c75c93b5545fdd9e5beb09c956a693548424643,403.744001111739
85850927c26adce658c878c72674532ff1355a0a,485.3993839214258
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,474.93927573025866
ffbae0ca9e948254b873fc862b12fe39957058e3,483.8036602251131
b96064b65630b4832f20c47ce3b7ed5f9be9a052,465.5599642201702
f15ba67882369b617b42295b716c82d8e5af5c70,603.1743681682751
4231b98f39f34149443bd70a4ccef54336a925b1,583.635853935354
f35249833d1bebb70b5fa6345904cb0e3f222600,600.600495711112
407d69d21909f9944c6ae17a2a3266993b2a5846,544.2793041518902
e4af0fe1eece28c3316bdb5f7859e0555d816adb,563.7690188838465
01ece8c37e9e349da24020b3a914426b212bf893,532.3608759537317
e2340afbf8f44e672546d21c55a7f16918540ae5,524.2712386688186
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,474.912796619729
fa6c1cf41ff915d405e1f65f10f564a117baba9d,532.5959516532972
95b67d2b35b0e9d32ffa518017824bb909f823ff,590.6610521418213
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,579.9571758100019
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,419.9689701089796
e764e0c5d6420b20733cd195050ece92813088a8,467.7741740982887
5885904584fd96c4b81b1c7dba12d3069f1279e7,467.79206279665345
f3d828523fb53b206d38e0d6c383dcb8386fff06,479.1441965832098
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,457.539032719169
d93f82953b232e32f09c49980023a6dd5190f82e,412.9438524075901
ebb32cf7d8b122a5dabd41723d31d834147b0944,442.05749300546705
7ede2e4d7b38337e9819adbcd29f493efaf1422f,460.96021143191456
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,439.44674705199907
4c655a6be04f11039d8691c84f32a127aa31302b,463.46392883613726
9b11807d3cd299ae7c4673b996efde237367869f,468.6757118596511
e8f1b07f87537cb6dfa1ad1427023dc333615908,462.4972804099235
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,622.400504270648
ef18490c7eb36b305d531c27369096537d08755f,390.9422988956288
c69a7ad481dacbef32e5b399675ec26c653c0983,506.55036320062163
cf762d282e71afd27f192bfecbea9deecf0e48dd,425.68380403777627
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,465.6974526774408
f97331e59feafd161d011018f9c74fba1fae199f,540.037526177555
58aa87c8d62f7e274075e201f0321699b63a2449,487.3969540867273
c098d4843d7e2c6f092659d6c7e856561e1bf965,449.68154607364386
69b82b274c4e45630e076443ad0f92022d55f561,526.0748983829221
88c09b0e47df70ac2a800ee9356c07c149e47965,527.3336071299005
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,478.4508538722439
130552305b1d235736ead954f3a39a31a5e26a85,506.64413574076525
38a2d03c567e15017340fc668151031745829f6f,428.356962466154
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,518.0658595420821
f34367830fcea24bed44531a21723c743aa23388,410.6271445341488
2947711097206170cb5cfcad8b3264e7d46cf84b,566.5195186331915
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,392.8973790992558
4236bab9aa4fda581822d73b2673e18173259236,577.4221418211738
8b74ecf4de459564720217586afd122cdd9a8dc7,371.05940637117084
3159104a8cb51f88391d02e5679c7b8164e3cf3c,411.3982634771621
ea71616417d91e7c2de90e3cc7e429379b8cf720,528.0523800701194
b88b2ecdda851269372c7abd185d062a7e6d2c06,542.3110277526118
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,412.95564990147034
d945f52c48de4820b70d2ff189e79d3533d6ad19,480.01255676747047
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,514.7505777235301
52feee56c52b89353482d8ff79596da74721397d,468.5209770438258
4e18ab8ae4fd83938f5494798f508d5367cac2d2,453.0835917045059
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,429.93833742467575
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,429.27440821693733
54ff102165b4e93fac3b1f5da7f71819da23748e,433.1650867882098
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,415.9578750976944
2d5560d6dbef33600be60952b3aca292c59ea7b0,476.771271385799
980beb6549cdfb6c50c021ebac3193ab8a767283,421.2226626544233
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,382.9725978181266
976c956801b752be72d06bf859a82f6f8d81f125,453.79602888064267
18f200b076c037a10fa275ac170a70490f5dfbb2,400.6885145209941
cee30066639835f12782e9590849ca897ac1b171,589.9709678437598
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,529.6174761888412
0181d96df3733bc40c221a488d453f150d34d829,489.1499010583018
c9d8c520f64aa59e3b241482268d5071698514b7,473.1409115901742
e4429cb4643af3638695f52912a9594f6bb5254a,463.63304749725415
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,551.0682031629467
23aa1ab1064be4febd0b0e54f239176bac13d4a2,537.6629017695856
813c8241c45c9baf7cc1ecae80a0690059c3d99f,555.1622219170431
27ab51f4028992f4d54134a73a8bf348d9d8474a,455.49156366091785
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,505.89406287975453
4b213cf1f92a34b91d49d99d859efe8a2914694d,527.1882390645956
63393ce3741aba030985130fbdc82348bc5c964a,490.7416669258794
a0844cd384bb27f263b50028a152e1aea6f3041b,479.0457430215797
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,420.21065266733245
d0acd5258d606e92178448427c5c8b15ab1b4fc8,569.0473137140839
97b06064bbe6f8ef5c82aad4c36edd13027bd276,506.91477853324034
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,415.431172821936
51e6eb7de613c8b30620286f5c0f462e81001120,403.4378107145105
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,468.3555155060253
72fb4a27711b359a6195f60a1ecd7e363180e008,492.3341608690447
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,434.81617285795073
39d2bd056fe559e69df7f1ee9598823180c8f7e6,453.18656270630527
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,527.8740004043176
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,605.9780317108953
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,440.89298298667205
4a514b8fa6795dcd5e14ecd1c907d540244f637a,511.6430524079069
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,468.46481941903727
13377ed3698676358403b48d0eda8c7ee1d6aecc,596.5701358478325
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,460.6440303952276
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,488.891164566779
ffd73716669770ef69fb5db55c040b4bf9ca8876,503.6149334359927
d4348ecffd6bcf2240a87e2894b44b060871b4a8,495.3273477412888
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,393.57311562221844
20b0239ad3768ac025647a4114172ab3732b56cb,596.229859911132
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,440.60004186637946
df2acc0d65eae18026825eea094d5860a7596d0b,616.8616057500925
450cca333151ec503717ae505d19a34e1eb101ba,445.3675720327289
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,405.09325388681384
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,588.19023997171
77b19663f69d3e984be73a22a31d776e7c04c45c,466.26858156415284
54da87b25a92c3b2315e1a6120398c2712416a14,428.39164988966627
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,458.5755941073536
6583c26f055db28ad39587d7222d4bb841e8ea67,476.8755307192269
db9fdf021693e9620c80ed9a4d414557fd6d19f5,361.1920375020287
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,556.0535948119195
a16fec7d39e6888925c45547f002554482b7cdec,382.23259183422937
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,429.9584521964424
422706a8f501b893c3afcf0568ed96d27e48c23e,488.4223157067828
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,481.41764815713924
57b58443cda566f5cf3bd4e500b8623eb9709975,536.5094404813408
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,434.16079439731055
e19c44f83bbd09c6a4225663c603f66d32b8edb6,463.0154280866442
8c000f24fa59f6853dd3934d184bed253ad81c40,489.4397598369105
92d26d442aa39811a925e409313c2155c70bd207,466.52866644337007
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,557.619143355209
e0046f52481512ec10030f695dd3d56c14963819,563.6006199056835
4c3d0438add4c03cb81a25c5eee309226aa28053,458.3161867500387
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,521.4322538216659
0ae9567502f385d06a8367de33e93952a2ab70c0,508.93424244394055
69d2ddc8bdf8d604a71a2752b116907482329a27,392.33057859762914
a1203344dc3ac6e15e54db1b21423904cdd91800,446.62426898594066
c759ad904d22197f1cf3b5ef9e41ee1609513cea,673.6879786770426
9c116780cc06704304d288d079076f160a17e16e,491.76688506818743
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,420.6633952125742
29ff45ccdb3218636888020586ad0937061d5fce,540.2631621170347
42e41941b2e875c39adea29e0316d4463b645bc9,555.1291303781837
8bd03c9e28441366b398da85e8cc788bf1cae5e6,438.4006803117836
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,424.2418495521829
c5a416e9d46068859aa2aba316db0653b8bfe95d,423.31067457026955
79241e179af88eebfc54cb143d00a31f32dc1543,400.3146637567318
08388faaa66a1114f5c9f268f91604a87c53bc1c,406.79995580866694
755163a5846bc975b2f56d173b8d007274af14e9,464.1949369849021
9dc8176b2b435cdabef75b6bdba80010da32bdac,479.30198631692593
db58077a6d9064040df91d4c211f102003d2e1e2,452.5322243500666
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,526.58588305052
16397992b0106ec27c19b528b0e054cd177ebc22,555.3151428886298
ac31ca75101445def2cf48e297b8928655378167,430.05621592214106
8fe81ee79ae22a3b9cd83a833861e0970c565c29,422.4283952098583
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,546.7513009401831
172c3201202c7da0b9a8233e72fde6d0c6f8d388,456.3632728577766
798aa833377b56d48abf3216c1b5a631c3149322,441.7736785524717
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,620.9387264965703
5bc8c472a9d28a0d0f92c9f46470258394d7e363,446.13799950398464
826b79288e1f91a3e15010d40bef197c37340b69,437.4811695762307
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,578.3655583204652
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,558.1536599774632
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,382.74373197940326
fcd382593b2bba0637f03548f6a0d7da6835f51a,460.94376636358027
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,566.6365365411175
a23b332bafcca06eb8cefda864c756f5791de732,535.7979112675745
ff298bf688bde9db13791da42e91b7d40a02bd0a,528.5783633808715
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,540.9958160126685
ddd777e1831b4503bf1ab99610fd57852b52b2c1,462.5284335067239
19e929094c9125d910057a57e7f5848a0664b815,459.51834937788675
c3b3a42edbd7966a308858e9c60a0f5699280255,540.6837038227659
69029c08cd046608078c004179d57137c7bc9789,500.71045086224194
06f46db734fb75f5a610d28c37b830c2c0c193c2,509.9197141639794
420e2c2feb6b050c91b9badff729fa95cdc9cd73,611.6985605329372
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,540.2373003093737
296c589f825e518bf2656d32ca54043e9642b5e5,499.7463040059182
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,455.2484682912705
69bb73b125a392aa8bcdb97ccb824827a83f02a6,543.744491929578
41b5f19354c8262b799b2d6fd433f5f056d64c21,392.0403244133388
179e4eb03317a216cce73131c1fe32df6d7affc7,433.7842780092235
683d4874912f09abdb539e4d53f4c466a7b22bec,441.2310492735902
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,460.8435317478163
1e198a957380b99a5522bb8ccd848c77cab55cd4,459.55607316976943
65116120167f20ec93fb8a852a2ae24c6ea83e3b,500.65858738480347
c6cc92d5343c2833343ca95870de90ab97e954ff,507.3099286336161
9b413c2c7b2222d50e112d2ff513eb8becef359c,415.43777005028915
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,563.5547549889118
c389d7fe6b068ae69d9e18e860116bf3e83729f5,465.0700462769183
04b6d3386f2ff30822cea94b2335647b08634f69,432.8206444846704
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,435.981049263071
f79f9d53534914cc05e3b69b442befc8747d39e5,529.81092516921
b9dca5370778c64f1743eab56bcff742b312866a,463.6704121983927
f5a8f5810316ca0e32f1891b295b2ff52855031e,488.0490452903956
467224cc802895d7c56ddade42b895a4f9feb351,482.4647822138824
ecc35aaab26f1e81337edcca3215aeee255fb4a8,422.49335624838375
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,513.1048805985948
5d6b378efe9bee999365f7e7f2baef121d802554,445.7212874309945
e559b0224c70c5f6375cab74919eda3157a95fa3,384.5876044258794
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,467.0789293179212
3450b511f871652abae2d58183296f0e72276a87,402.72715838731267
ac622d213a881f9eafabd518aeb3aaa5b45db706,461.87835519057523
3e560c1c260b4313ad253f31c77cc6737f3778a1,374.9511679763789
cc8c985befebe7bb7783571e9b77943fe08ba612,394.31297777390523
828c1553914afa3fa85435ae1acdcf8d125dd969,512.7643025413373
301cc8580119bd31cc5049ce7de3950bf7359f53,421.8349313980981
e35c8e0bf8466bad9e5a55d141e58928729468fd,413.0058433097461
bce711a004527400034e68bfc44f549f24d23904,479.3914617840946
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,484.7481295186404
bba61862a0d5e374946866314eef256b08869072,431.8925914731301
9834c1fe9a6e135008415863a86272af15f872ba,429.47461854633525
8f751f14b74f7a5583bfaf744c90299d3b02f60f,473.90697765836717
6798578a55f6837578efc13df75af7044f25fc83,570.8341466917747
296d043c4cf92f5472007f8d2b26aef6ff465cc8,469.4787979158975
a14a44ed88d9356f9c732a2bac09796b2142cc14,593.9962113174761
72476117cd53a73c2173cf5ac81e4def90f96ee6,463.7509284510267
a448ecf06c50bac45592d241cfcffe8c91778336,591.6511168373577
c277a60e771011de2be776c1079af2116f7f7cc7,556.1818781078614
6417b48130cec022d06033bd008866e3224b99bf,491.29503849679656
d0ae824a3c12796d5707fef22708b1c8d4659176,408.7314768617172
0d82cdb31205110637841bfa1bc54356f610b359,447.04993207562643
706cc284dab3051ced52adeb62818c7bd0ac42f2,457.8400734063922
16bbfb1023120278eea074c72053e5cb81504fe8,438.9055952085287
dfd4c2302f9c0925421d2439c964aeac081a9adf,374.4693466380548
f294190285c04b1d4c5116eb0f3bfee2d4171110,491.51879363035346
555f23ecb19709bbc92ff4f0d2b987306c1416fa,385.75012711269807
8d1967edeeea7561710452a89b98f1baffc32a6a,408.9738607254928
a04d8a60ddffbec04f7951e77d84f570b689cc32,480.2325359616851
859c3c94d0bc245c26422abb7f289331ef084797,581.8333026835537
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,579.2587502779592
18b4a466301d3ae63a0a2f84734fa1e69774b180,447.3399219635332
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,406.3784204411656
590de397312d2abf63ccd52fb8f46fa720b4284c,557.0705836282324
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,504.16378412309905
55d252dc2cd12eeb11859aa80654cbb2caed2c88,477.05277972963256
e84cd2e6149416241129c24b20ae6e3cca3bb521,408.72272898557213
b7768c154de5b67a043e4b97c2b0f82d06830f71,524.5475060583465
77328cba4cf800777d4469e48a0cc95fa1f09d4b,437.4916831571372
48567b1c49438b0b24e7e338372e08c6b9f09818,465.5414060465096
da93c07fa0a9d683b5d744b341888cc489ebef1d,435.4865755984797
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,422.20498289979435
9c613b956fdd251bda7a8ac21441f5fe67d7f357,455.85822024945793
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,414.22217627173313
09c63fa60a00172475617c0c671b9cc60f149dcf,481.2782018968293
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,466.4465142534754
ec2bd1d568a708cdb28d059820416bdda79557dc,418.38515474542214
fc7bb22ee547c81f2de75c284984a67db00f2322,521.6243260122342
87e42e3f1e79c11b9bec6826b4f814304531478b,445.0696062488121
208b03e228c504e12e4c700aac9495b94b4c7407,614.8687242932847
2e2c64e5e2c9a9679560b233d2ad216ace93f660,495.99135606690834
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,574.4811307317536
493e19b41cfe9968dd0eaba1868bef1b3d84defc,518.5474573668989
bf431548e10941ab81b1a34f92f1cfb01950fd62,490.2986489645958
a91404916fdccca1894af4edbea7666901f6252c,552.7732677934208
940358b0bbccb29c1d2a79529b2172c43da6cf7b,465.2599206260378
947c15e258fbe04cbe9e6beffd2c8a16b959d781,464.6815192869602
293bebfab8bc0f1981e06f74729451ad261c408f,535.2106825048302
21811108f3f9679121c19ea24f253687e2fcdb2d,585.0652227959989
e5099c2b9af1492528206c5324fc629b53d39b8e,464.535049855002
db83eecf9ea6d34183bdfbbd3a294239d209998f,434.21350757383345
4293ce669b29af8502f54e8c681f35ada3faa9e5,397.272079363743
31ff07e2747bafb95752566b0f5a64b922882904,419.8797413513663
fa69a477c4c6483c3bfbbfc691f7be572baca304,583.1055610253458
3b8a8d9ba1ade08724431323599b06bb8979f602,481.0954154298022
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,430.78539399967894
8332264f63ce9bf729b5897f54db6beb4f76178c,392.5339592816217
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,606.8167292865
2956c2d286a5003ab466c521de37dd1d9c56b138,481.4960841243298
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,420.9672784886646
9da399adb6dbe6f539fe289790b7c7a97f77ba68,517.1459859819997
a644cb43c16195db2b590b4b3acbe78beb00a757,517.8262819847289
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,476.10604446462753
e149f4e025f0dd43bc3f4486a8b51812386e8180,428.282786441656
229c208f27d32caa49c60a8961a7a0000fa35d0f,508.2724017408268
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,568.8061336788236
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,446.3122221101604
e5f10e690160331385f35e159ed1bc5c4200e1bf,436.0194597114941
4852b5e9f012432260567d41bf04692c73f86f01,442.31204156149323
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,428.22717667710265
9a9a049c1ede532731ab8dd050f076bcf3ca912f,611.7501898147806
f232120e01c15fae99266adceb47be0c3df15e08,419.0090847734545
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,499.3856573170608
56d3ec2cb296719d257acc058f480a344bfd97bb,518.1767688586262
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,496.4179281880754
542aa64a6a87d1833d09c967fc672a88643116c1,387.145295654095
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,397.88825793947217
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,593.2556717710625
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,637.6946635214127
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,431.03999764473616
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,372.51267465034425
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,450.510521876061
d79709571e24ee9bf8afab33d06eee7929ac0286,443.8538126675136
1003b7d137a200f66ab4f2d3e05e981d9a023b08,529.7210711562191
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,515.8744329734443
6d5111a9889453975716b90ae82da4435462af9e,420.8237943268966
3f528b6e3b867d4116bae65044d6e271dd65fc8a,463.69457244890623
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,449.87716274597415
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,448.87695309661194
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,554.5656677741272
d0b5a4ff0031607990780a1db353ada430aea498,434.3846270201075
24cad5cf91558b12b45c1212700db673e5ab9b40,393.2155698855852
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,457.4575850784074
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,444.1100108951039
c6d8390bbb0c91ef180da9e1c67318010bd84083,455.8342449651945
a0bf486a224c638a70bebd3cac3b1c1827b9d830,438.1728554953405
1e1a31194dded0ff0f168985aba3dce8bde7daf2,463.5404741216409
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,464.39781736580073
8125c71f5ecbe722eb675219e0450bf75134e9a6,434.91518145210654
27666028586f534a805324eaa3c121f37b991ada,529.5573497838428
2978e2b3b4792932d9265d7f4db581af88d1a921,530.512096454935
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,431.9410304877185
effb9dc8056f1c11243fb0029182555553f03eab,380.162060097313
17b6e43bff847be21256a445590fa7a7ea7c1b88,455.21270285740667
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,419.5776633912691
a27083eeb56a694649973eb5643a4fbbf14f8498,519.736118553568
6c6b84d373077d1fb5e174ec6f98c84171e1b014,518.9567568319636
5b7c07974bbc5152dee67fd938d13fc6af6d3956,510.1327281960657
f821fd4401e089f1805edc4133e4ffed07face2b,441.6890020484995
586e7064860818014147f486a6a1588301e6a3bf,507.97983766100583
4f614ed4b5f35844728026fbb84495c6741703f7,522.2226550399486
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,462.8998143072354
810121e807426e1e4817a5e70763ac080d7ac2a4,442.41134035815395
81fb55ca891b7f81ef4d173c02db0966d33623f2,455.15711763972007
d80e565ade74808e6ae79d10f650b873a9d360d6,490.33600470124907
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,487.45762532380223
558fd1cf1dcb66e73f1e4e2f194187e474479d76,440.5422596608032
da45016b0cbcc19ead94a81329e18357a188b694,420.1531252094822
91d6ce670cecd35b7f7da283df465ccb09f4fb32,447.1900780457957
292ff64a45a5d097187a7d7fc7ae944523a3b66a,434.69782815621556
c1020ba850c9730056bfaab2ea5546fca7d69bb6,455.3210386759274
4be47d1f5c4fa0c08945883a1245ce93bfb43171,553.1701391792938
3188528b46d4a71ea6646dbd6b682c81f1e02d55,418.66685461238245
89ee650f4b18600df329689aabcd687e8ea3ca5a,508.20139132516215
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,402.91948344115093
7ecdbf15492309acef88a0cea8202c5f753f4be8,613.6072046453547
bc2cbc1470b13023cae4e0b171970c29eab5f8af,549.2942230114561
8650b36bb6108cebc07364fe068238a716575b26,453.0010207857059
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,654.5033510496919
816ba4bae3ff674339493b188abd6946891190a4,421.17533546400296
7f254637ff008fca97bdca8d6341a58aca7b6c6e,521.8624094567905
3f26c9b465e29cbf697ec03a0e29115683a5855a,419.98434183424695
ba0e14a4dbbd763c46777e5f14da21219ffaa172,387.1797288998963
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,421.4452169461099
7528625c7695f25665da7eff0a75b2e42fe25d51,486.19713863592494
80d4a78f2c741178a286f0383946fae0a1b1a452,486.2658234834647
f9498d084d82309516f4b32ad5eb0b6ead920b2e,501.34662527555747
6d7936cd053671f5fa83cb0b17541834f752f2e2,457.73883967746997
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,559.0484945595699
9f75e68e9754aa2c5b8776372ce0bf895d868949,558.1876800275238
6c39c98faf734bfb5082897e378e39946eb10d93,421.15135397402634
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,416.04988250492806
6405866582cfa671329a8ecd69574a0cd1a04736,449.09674388423457
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,441.0335925328146
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,430.1521797832345
715703f8da45840db25b9a94f094b3790946c1cd,430.61236092099983
d8dbd1b69422da966feb6005d1ccce48548656d9,451.3904007568687
4019d2f602005d121df30144dfb94a4415eb8a0c,563.0654488691987
3b618106b573abf76aa2e1ad59e450fd001d170f,602.3736184193764
f3269ce0d968a788d47c6f069c4a3df837c53198,597.1221724199168
fc20052feadd87b6f71c2974acbde472d85e7bc7,398.4734730065367
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,712.4797726888471
d3cd2e161aad20ae308e31d5d8b50ae102515186,613.6281123549709
